txn_id,customer_id,txn_date,amount_myr,channel,category,merchant
T0012874,C00693,2025-08-15,2794.84,ATM,Education,TuitionPro
T0002932,C00156,2025-09-30,95.15,ATM,Telco,Yes 5G
T0003791,C00204,2026-07-15,4019.56,Mobile App,Travel,Agoda MY
T0000421,C00022,2025-12-08,244.34,Internet Banking,Fuel,PetroMax
T0005071,C00275,2026-02-23,479.02,Mobile App,Utilities,Astro
T0003124,C00167,2026-03-06,1001.15,ATM,Retail Shopping,Uniqlo MY
T0009328,C00501,2025-05-27,4192.97,Debit Card,Travel,AirAsia
T0014684,C00786,2026-05-04,51.05,Internet Banking,Fuel,Petronas Station
T0006232,C00333,2026-03-23,384.89,Debit Card,Utilities,Astro
T0003457,C00185,2026-05-10,537.76,QR Pay,Cash Withdrawal,ATM Withdrawal
T0000477,C00026,2025-08-21,240.5,Debit Card,Utilities,Astro
T0014161,C00759,2026-02-14,503.74,Mobile App,Cash Withdrawal,ATM Withdrawal
T0000348,C00018,2026-05-26,762.61,Internet Banking,Healthcare,BP Healthcare
T0014119,C00757,2025-02-06,224.59,Branch,Retail Shopping,Padini Store
T0013540,C00729,2026-07-15,70.46,ATM,Groceries,FreshMart
T0006821,C00366,2025-12-24,405.77,Internet Banking,Healthcare,Caring Pharm
T0001103,C00061,2026-07-01,225.44,Branch,Fuel,Caltex Go
T0011473,C00617,2025-01-21,332.56,Debit Card,Utilities,Indah Water
T0007725,C00416,2026-05-14,224.85,Internet Banking,Telco,Yes 5G
T0009824,C00526,2026-05-12,246.01,ATM,Telco,Celcom
T0008751,C00469,2025-06-03,3395.21,QR Pay,Transfer,Instant Transfer
T0008793,C00471,2026-05-30,144.83,QR Pay,Telco,U Mobile
T0008803,C00472,2025-12-08,60.17,ATM,Dining,BurgerLab
T0007184,C00384,2025-05-03,210.52,ATM,Utilities,Indah Water
T0005723,C00309,2026-07-15,122.44,Internet Banking,Groceries,GiantValue
T0007620,C00410,2026-07-15,3737.45,ATM,Transfer,IBG Transfer
T0008133,C00437,2025-08-02,82.57,ATM,Fuel,Caltex Go
T0006237,C00333,2025-08-16,183.48,Mobile App,Travel,KTM Berhad
T0004474,C00240,2026-07-15,106.52,Branch,Entertainment,TGV Movies
T0008014,C00431,2026-07-15,615.87,QR Pay,Healthcare,BP Healthcare
T0008426,C00453,2026-07-15,134.29,Branch,Dining,Kenny's Grill
T0003693,C00198,2025-07-08,862.39,Mobile App,Retail Shopping,H&M Central
T0000640,C00035,2025-12-04,413.35,Internet Banking,Utilities,Indah Water
T0012167,C00657,2025-02-09,221.94,QR Pay,Groceries,TescoLite
T0012742,C00686,2026-03-27,427.54,Branch,Retail Shopping,Harvey Norman
T0004327,C00232,2026-06-08,391.19,Mobile App,Utilities,Astro
T0004601,C00248,2026-06-22,601.02,ATM,Retail Shopping,Padini Store
T0009527,C00511,2026-04-14,2956.85,Debit Card,Education,Coursera MY
T0000982,C00053,2026-04-03,579.67,Mobile App,Retail Shopping,MR DIY
T0004557,C00245,2025-09-11,30.74,Mobile App,Entertainment,Steam
T0011387,C00613,2026-07-15,453.83,ATM,Utilities,Air Selangor
T0009166,C00492,2025-09-28,66.2,Debit Card,Entertainment,GSC Cinemas
T0005075,C00276,2025-01-29,237.86,Debit Card,Entertainment,GSC Cinemas
T0000960,C00052,2025-08-05,515.1,Debit Card,Healthcare,Guardian Pharma
T0000330,C00018,2026-05-16,266.62,Mobile App,Groceries,TescoLite
T0010497,C00565,2026-06-15,92.4,Branch,Retail Shopping,Uniqlo MY
T0012602,C00679,2025-02-26,178.58,Debit Card,Fuel,Petronas Station
T0000712,C00039,2026-07-15,370.69,Debit Card,Utilities,Air Selangor
T0012404,C00669,2025-04-14,104.91,ATM,Education,SkillUp Academy
T0007495,C00402,2025-12-14,844.06,ATM,Education,TuitionPro
T0005653,C00306,2026-01-18,370.07,ATM,Retail Shopping,MR DIY
T0012279,C00662,2026-01-24,551.48,Internet Banking,Travel,KTM Berhad
T0008778,C00470,2025-08-01,217.77,Mobile App,Entertainment,Netflix MY
T0012111,C00654,2025-04-13,230.8,Branch,Fuel,Caltex Go
T0006151,C00328,2026-02-10,131.13,Debit Card,Healthcare,Guardian Pharma
T0001443,C00080,2025-09-17,184.13,Debit Card,Groceries,TescoLite
T0014608,C00782,2026-07-15,246.3,Debit Card,Entertainment,Spotify MY
T0000632,C00035,2025-04-05,489.04,Mobile App,Utilities,Air Selangor
T0000796,C00043,2026-03-03,1851.69,ATM,Education,Little Genius
T0010851,C00586,2026-07-15,598.72,Branch,Healthcare,BP Healthcare
T0011633,C00625,2026-06-29,1553.13,Debit Card,Education,Little Genius
T0008000,C00430,2025-12-27,5719.83,ATM,Transfer,Instant Transfer
T0008043,C00432,2026-04-26,569.2,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0004473,C00240,2025-04-13,354.49,Debit Card,Utilities,Air Selangor
T0001632,C00090,2026-02-26,100.67,Mobile App,Entertainment,GSC Cinemas
T0009503,C00509,2026-07-15,405.21,Internet Banking,Education,TuitionPro
T0005346,C00290,2026-07-15,261.19,Mobile App,Utilities,Air Selangor
T0011436,C00615,2025-08-07,1268.23,Mobile App,Education,EduBooks
T0014483,C00776,2025-03-03,193.85,QR Pay,Dining,Sushi Express
T0009626,C00516,2025-09-11,3507.37,Mobile App,Transfer,IBG Transfer
T0009284,C00499,2025-08-07,267.54,Debit Card,Utilities,Unifi
T0003196,C00172,2026-07-15,1287.64,Mobile App,Cash Withdrawal,ATM Withdrawal
T0002490,C00134,2025-11-28,57.39,ATM,Fuel,PetroMax
T0000218,C00011,2025-03-11,229.88,QR Pay,Entertainment,Netflix MY
T0000463,C00025,2026-02-16,56.93,Branch,Telco,Yes 5G
T0007479,C00401,2025-06-22,266.95,Mobile App,Education,Coursera MY
T0002334,C00125,2026-07-06,407.34,Debit Card,Healthcare,BP Healthcare
T0009058,C00486,2025-01-26,189.63,ATM,Telco,Yes 5G
T0004104,C00220,2026-07-15,82.36,Branch,Dining,KopiTiam Central
T0002137,C00116,2025-08-06,115.72,Mobile App,Fuel,PetroMax
T0007916,C00425,2025-09-12,273.26,Branch,Retail Shopping,Padini Store
T0005877,C00316,2025-08-09,175.68,Mobile App,Dining,KopiTiam Central
T0003994,C00213,2025-05-22,135.39,QR Pay,Dining,KopiTiam Central
T0006989,C00374,2026-07-15,287.37,Mobile App,Groceries,TescoLite
T0007467,C00400,2026-05-27,2473.11,QR Pay,Education,Little Genius
T0012525,C00675,2026-07-15,205.59,Branch,Telco,Celcom
T0006166,C00329,2025-02-23,1575.84,Mobile App,Cash Withdrawal,ATM Withdrawal
T0002267,C00123,2025-02-13,160.74,Debit Card,Dining,Nasi Kandar House
T0004775,C00259,2026-07-15,2737.38,Mobile App,Transfer,IBG Transfer
T0002790,C00149,2025-05-19,773.1,Branch,Travel,Agoda MY
T0013370,C00719,2025-04-24,112.85,Debit Card,Fuel,BHP Fuel
T0005088,C00277,2025-08-25,130.79,Mobile App,Groceries,FreshMart
T0003812,C00205,2026-01-20,54.41,QR Pay,Entertainment,Spotify MY
T0009659,C00517,2025-12-25,181.69,Branch,Dining,Kenny's Grill
T0005880,C00316,2026-04-01,198.26,ATM,Entertainment,Steam
T0002255,C00121,2026-06-15,1935.51,Branch,Cash Withdrawal,ATM Withdrawal
T0001660,C00092,2025-09-25,267.66,QR Pay,Utilities,Unifi
T0000258,C00013,2025-10-04,7931.86,Mobile App,Transfer,DuitNow Transfer
T0011628,C00625,2025-02-25,225.85,QR Pay,Groceries,MyMart
T0013139,C00707,2026-06-16,238.49,ATM,Entertainment,TGV Movies
T0002451,C00132,2025-07-04,111.14,ATM,Healthcare,Klinik Mediviron
T0006958,C00372,2026-07-15,237.82,Debit Card,Groceries,TescoLite
T0011115,C00599,2025-06-03,7539.08,Mobile App,Transfer,DuitNow Transfer
T0000616,C00034,2026-07-15,336.23,Internet Banking,Groceries,MyMart
T0010848,C00585,2025-09-22,4514.26,Mobile App,Travel,AirAsia
T0011182,C00602,2025-02-04,166.82,Branch,Fuel,ShellPlus
T0013323,C00715,2026-07-15,486.12,Mobile App,Utilities,Astro
T0008369,C00450,2026-07-15,17.55,QR Pay,Groceries,GiantValue
T0000475,C00026,2025-07-16,341.44,ATM,Groceries,FreshMart
T0005246,C00286,2026-06-19,90.56,Mobile App,Dining,Nasi Kandar House
T0013874,C00745,2026-07-15,23.28,Mobile App,Groceries,GiantValue
T0003103,C00166,2026-05-16,1126.4,Debit Card,Cash Withdrawal,ATM Withdrawal
T0006033,C00323,2026-04-15,196.42,Mobile App,Dining,BurgerLab
T0011295,C00609,2026-07-09,992.29,Internet Banking,Transfer,Instant Transfer
T0012412,C00669,2026-07-02,2041.15,Debit Card,Travel,Grab Rides
T0001447,C00081,2026-07-15,940.61,Mobile App,Retail Shopping,Uniqlo MY
T0000946,C00052,2025-03-06,162.95,Mobile App,Groceries,MyMart
T0007231,C00387,2025-06-06,139.76,Mobile App,Utilities,TNB Bill
T0011600,C00623,2026-06-16,908.72,Branch,Travel,MAS Booking
T0014205,C00762,2025-09-02,50.5,ATM,Dining,Sushi Express
T0006411,C00342,2025-01-05,814.75,Debit Card,Education,EduBooks
T0009176,C00493,2026-03-18,755.22,Debit Card,Retail Shopping,H&M Central
T0014037,C00752,2025-08-05,766.27,Internet Banking,Healthcare,Klinik Mediviron
T0004026,C00215,2025-06-22,113.17,ATM,Groceries,GiantValue
T0013118,C00705,2025-05-29,224.59,Mobile App,Groceries,MyMart
T0011400,C00613,2025-02-05,1619.91,ATM,Education,Little Genius
T0010845,C00585,2026-05-03,29.96,QR Pay,Dining,Nasi Kandar House
T0013360,C00717,2026-07-15,240.67,Mobile App,Fuel,Petronas Station
T0010263,C00552,2025-10-13,935.59,ATM,Retail Shopping,Padini Store
T0003599,C00192,2025-11-19,2319.03,Debit Card,Education,TuitionPro
T0009358,C00503,2026-07-15,192.14,Branch,Fuel,PetroMax
T0012422,C00670,2026-07-15,527.32,Mobile App,Travel,AirAsia
T0012176,C00657,2026-07-15,95.53,QR Pay,Dining,Nasi Kandar House
T0002359,C00127,2026-05-13,235.42,Branch,Groceries,Jaya Grocer Co
T0005595,C00303,2026-05-22,2708.03,ATM,Travel,KTM Berhad
T0012360,C00667,2025-07-06,238.0,Branch,Telco,Maxis
T0013556,C00730,2026-03-14,6369.81,Debit Card,Transfer,IBG Transfer
T0009267,C00498,2026-01-19,260.39,ATM,Utilities,Indah Water
T0012277,C00661,2026-01-27,249.32,Internet Banking,Healthcare,Watsons
T0012545,C00676,2026-06-19,53.43,Debit Card,Entertainment,Steam
T0014726,C00787,2025-01-03,122.24,Mobile App,Groceries,FreshMart
T0010934,C00589,2025-04-03,285.67,ATM,Groceries,GiantValue
T0003135,C00168,2025-07-11,119.8,Branch,Fuel,ShellPlus
T0014663,C00785,2025-09-08,2743.11,Branch,Education,EduBooks
T0005665,C00306,2026-07-15,785.15,Mobile App,Healthcare,Caring Pharm
T0002506,C00135,2026-06-25,214.15,Mobile App,Entertainment,GSC Cinemas
T0012866,C00693,2026-05-11,215.55,ATM,Fuel,BHP Fuel
T0013517,C00728,2025-09-09,30.68,QR Pay,Fuel,Petronas Station
T0014525,C00778,2026-07-15,83.98,ATM,Dining,Nasi Kandar House
T0002803,C00149,2025-03-18,429.02,QR Pay,Cash Withdrawal,ATM Withdrawal
T0001996,C00110,2025-07-20,613.55,Debit Card,Healthcare,Guardian Pharma
T0012660,C00682,2025-01-04,106.8,QR Pay,Fuel,Caltex Go
T0007734,C00416,2025-04-15,400.32,ATM,Utilities,Astro
T0013303,C00714,2025-01-15,245.94,Internet Banking,Retail Shopping,Uniqlo MY
T0005939,C00318,2025-12-19,111.61,Mobile App,Utilities,TNB Bill
T0002842,C00152,2026-06-11,94.68,Branch,Entertainment,GSC Cinemas
T0012346,C00666,2026-07-15,105.95,Mobile App,Dining,BurgerLab
T0009743,C00523,2026-04-14,136.84,QR Pay,Fuel,Caltex Go
T0001262,C00071,2026-07-15,67.78,Mobile App,Retail Shopping,MR DIY
T0007945,C00426,2025-10-30,1445.42,Debit Card,Cash Withdrawal,ATM Withdrawal
T0011435,C00615,2026-07-15,1201.13,QR Pay,Cash Withdrawal,ATM Withdrawal
T0012865,C00693,2025-05-15,100.01,Branch,Fuel,Petronas Station
T0008042,C00432,2026-07-05,1785.35,Mobile App,Cash Withdrawal,ATM Withdrawal
T0009528,C00511,2025-12-22,292.57,Mobile App,Telco,Maxis
T0011317,C00610,2025-05-06,1210.69,ATM,Education,SkillUp Academy
T0006014,C00322,2026-07-15,179.57,Branch,Fuel,ShellPlus
T0009114,C00489,2026-02-18,166.77,Mobile App,Utilities,TNB Bill
T0010776,C00580,2026-06-16,2579.22,Debit Card,Travel,AirAsia
T0005851,C00315,2025-08-19,127.76,Debit Card,Fuel,Caltex Go
T0009128,C00490,2025-06-04,1154.28,Debit Card,Retail Shopping,Padini Store
T0002689,C00142,2026-05-05,965.7,Debit Card,Retail Shopping,H&M Central
T0000149,C00008,2026-07-15,138.04,Mobile App,Entertainment,Steam
T0012626,C00680,2025-04-16,403.24,ATM,Healthcare,Caring Pharm
T0013708,C00737,2025-01-31,3322.15,Mobile App,Travel,Agoda MY
T0011048,C00595,2026-07-15,122.53,Internet Banking,Groceries,FreshMart
T0000052,C00003,2026-04-12,148.75,Mobile App,Retail Shopping,MR DIY
T0006588,C00351,2026-02-27,985.54,Internet Banking,Education,Coursera MY
T0010403,C00559,2025-08-07,3248.57,Branch,Travel,Agoda MY
T0009225,C00497,2025-08-28,460.37,QR Pay,Healthcare,Guardian Pharma
T0013069,C00703,2025-09-05,17.14,ATM,Entertainment,GSC Cinemas
T0003157,C00170,2026-07-15,87.55,Branch,Fuel,ShellPlus
T0014624,C00783,2025-04-28,125.61,Mobile App,Telco,U Mobile
T0000665,C00037,2026-07-15,242.76,Mobile App,Telco,U Mobile
T0001756,C00097,2025-09-19,167.6,Internet Banking,Healthcare,Klinik Mediviron
T0010835,C00585,2026-01-28,1078.29,Debit Card,Retail Shopping,Padini Store
T0001157,C00063,2026-07-15,112.12,Internet Banking,Groceries,MyMart
T0003904,C00209,2025-12-27,949.14,QR Pay,Retail Shopping,Uniqlo MY
T0009776,C00524,2025-01-19,68.51,QR Pay,Telco,U Mobile
T0000345,C00018,2026-01-25,1526.04,Mobile App,Cash Withdrawal,ATM Withdrawal
T0003102,C00166,2026-07-15,124.62,Mobile App,Dining,Sushi Express
T0006415,C00342,2025-11-20,477.14,Debit Card,Retail Shopping,H&M Central
T0009505,C00510,2026-06-29,706.49,Mobile App,Healthcare,Caring Pharm
T0008208,C00440,2025-04-02,145.42,Debit Card,Groceries,Jaya Grocer Co
T0002414,C00130,2026-07-06,13.14,ATM,Dining,Sushi Express
T0004510,C00242,2026-04-23,537.81,Debit Card,Retail Shopping,Harvey Norman
T0004222,C00227,2025-07-17,208.58,ATM,Telco,U Mobile
T0000025,C00002,2025-01-14,450.0,Debit Card,Utilities,Astro
T0002401,C00129,2026-04-02,258.67,Debit Card,Groceries,Jaya Grocer Co
T0007825,C00421,2026-07-15,1001.25,Debit Card,Cash Withdrawal,ATM Withdrawal
T0012632,C00680,2025-07-23,1033.78,Branch,Transfer,DuitNow Transfer
T0009419,C00505,2025-05-05,181.5,Mobile App,Entertainment,Spotify MY
T0009954,C00534,2025-04-28,921.91,Mobile App,Cash Withdrawal,ATM Withdrawal
T0000509,C00028,2025-07-03,7295.21,Mobile App,Transfer,Instant Transfer
T0007309,C00391,2026-07-15,238.63,Mobile App,Fuel,Petronas Station
T0005425,C00294,2025-10-26,78.68,Debit Card,Dining,Kenny's Grill
T0012271,C00661,2026-06-22,242.66,Internet Banking,Fuel,Petronas Station
T0007834,C00421,2025-09-15,40.19,QR Pay,Entertainment,GSC Cinemas
T0005492,C00298,2026-05-16,153.23,QR Pay,Telco,Yes 5G
T0005394,C00292,2026-03-15,210.14,Mobile App,Healthcare,Caring Pharm
T0014465,C00775,2026-07-02,1024.1,Branch,Cash Withdrawal,ATM Withdrawal
T0013041,C00701,2025-12-06,2803.0,Mobile App,Transfer,Instant Transfer
T0014908,C00796,2026-03-26,1956.17,Mobile App,Education,Little Genius
T0002983,C00159,2026-05-27,900.48,ATM,Cash Withdrawal,ATM Withdrawal
T0010161,C00546,2025-02-22,323.33,Mobile App,Groceries,GiantValue
T0013379,C00719,2026-06-24,1634.82,Debit Card,Education,EduBooks
T0005113,C00278,2026-07-15,784.26,Mobile App,Cash Withdrawal,ATM Withdrawal
T0005829,C00314,2026-07-15,148.91,Mobile App,Telco,Celcom
T0004808,C00261,2025-05-19,112.7,Internet Banking,Groceries,TescoLite
T0012473,C00672,2025-09-24,1497.08,Branch,Education,Coursera MY
T0003540,C00189,2025-08-06,3072.78,ATM,Travel,Grab Rides
T0007109,C00381,2026-07-15,504.66,Branch,Education,SkillUp Academy
T0008594,C00461,2025-10-31,646.72,Debit Card,Education,TuitionPro
T0007182,C00384,2025-11-25,225.39,Mobile App,Retail Shopping,H&M Central
T0002106,C00115,2025-08-18,149.64,Branch,Groceries,GiantValue
T0006369,C00341,2025-01-14,664.47,ATM,Healthcare,Caring Pharm
T0005866,C00316,2025-03-11,385.7,QR Pay,Education,Little Genius
T0013870,C00745,2026-03-25,201.15,QR Pay,Retail Shopping,MR DIY
T0011966,C00645,2026-07-15,464.37,QR Pay,Healthcare,Caring Pharm
T0007587,C00408,2025-06-10,1011.84,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0003416,C00183,2025-07-18,158.22,Internet Banking,Telco,Digi
T0012238,C00660,2025-04-29,1337.0,Mobile App,Transfer,Instant Transfer
T0014319,C00767,2025-10-24,724.09,Mobile App,Retail Shopping,H&M Central
T0003183,C00171,2025-05-25,127.46,ATM,Dining,KopiTiam Central
T0000778,C00043,2025-07-28,204.79,Mobile App,Fuel,PetroMax
T0003748,C00201,2026-02-12,41.59,ATM,Dining,BurgerLab
T0011515,C00619,2026-07-15,186.13,Mobile App,Utilities,Indah Water
T0013333,C00716,2025-02-21,1653.91,Mobile App,Cash Withdrawal,ATM Withdrawal
T0006149,C00328,2025-03-16,954.42,Debit Card,Retail Shopping,Harvey Norman
T0002915,C00155,2025-06-22,1174.12,Branch,Cash Withdrawal,ATM Withdrawal
T0006716,C00359,2026-07-01,57.14,ATM,Entertainment,TGV Movies
T0008264,C00443,2026-05-19,114.51,Mobile App,Retail Shopping,Harvey Norman
T0002095,C00114,2026-04-19,1078.27,ATM,Travel,AirAsia
T0010217,C00549,2025-02-01,33.84,Mobile App,Telco,U Mobile
T0006848,C00367,2025-11-17,45.2,ATM,Dining,KopiTiam Central
T0009061,C00486,2026-07-15,41.15,ATM,Fuel,ShellPlus
T0010155,C00546,2025-11-25,191.38,Debit Card,Fuel,BHP Fuel
T0012561,C00677,2025-02-05,185.08,Debit Card,Healthcare,Caring Pharm
T0010486,C00565,2026-07-15,233.27,ATM,Entertainment,Spotify MY
T0000534,C00028,2025-05-21,277.11,Debit Card,Telco,Yes 5G
T0011858,C00639,2026-07-15,2065.9,ATM,Education,Coursera MY
T0006388,C00341,2025-07-26,42.67,Mobile App,Fuel,Petronas Station
T0007729,C00416,2025-10-16,89.65,Branch,Entertainment,Spotify MY
T0009702,C00519,2026-02-17,238.98,Internet Banking,Retail Shopping,Harvey Norman
T0014599,C00782,2026-07-15,81.0,Internet Banking,Groceries,Jaya Grocer Co
T0012257,C00661,2025-12-09,15.24,QR Pay,Entertainment,GSC Cinemas
T0004533,C00243,2025-02-17,732.73,QR Pay,Education,TuitionPro
T0002748,C00147,2025-08-13,1364.05,Mobile App,Cash Withdrawal,ATM Withdrawal
T0004472,C00240,2026-07-15,124.73,ATM,Dining,Kenny's Grill
T0011494,C00618,2025-09-22,125.66,Debit Card,Fuel,Petronas Station
T0006935,C00371,2026-02-05,490.02,QR Pay,Healthcare,Caring Pharm
T0000783,C00043,2025-07-10,247.66,Debit Card,Groceries,TescoLite
T0007804,C00419,2025-12-24,77.28,Debit Card,Utilities,Astro
T0003141,C00169,2026-05-25,146.0,Branch,Transfer,IBG Transfer
T0008973,C00481,2026-07-15,206.99,Mobile App,Groceries,GiantValue
T0011729,C00632,2025-05-14,6968.35,QR Pay,Transfer,Instant Transfer
T0003603,C00192,2025-12-04,1400.45,Internet Banking,Travel,MAS Booking
T0002830,C00151,2026-04-29,272.54,ATM,Groceries,FreshMart
T0007852,C00422,2025-04-15,152.33,Internet Banking,Utilities,Unifi
T0012488,C00673,2026-07-10,1377.83,Debit Card,Cash Withdrawal,ATM Withdrawal
T0014459,C00774,2026-07-15,136.9,QR Pay,Healthcare,Klinik Mediviron
T0004231,C00227,2026-07-15,5138.98,Mobile App,Transfer,DuitNow Transfer
T0007365,C00394,2026-05-31,234.14,QR Pay,Groceries,GiantValue
T0014646,C00784,2026-07-15,1648.48,Internet Banking,Transfer,Instant Transfer
T0013046,C00701,2026-07-15,75.94,QR Pay,Dining,KopiTiam Central
T0009172,C00492,2026-03-15,2751.67,Internet Banking,Education,EduBooks
T0008477,C00456,2025-05-06,4437.73,Branch,Travel,AirAsia
T0014652,C00784,2026-07-09,343.62,Debit Card,Groceries,MyMart
T0014729,C00787,2025-10-25,243.58,Internet Banking,Telco,Celcom
T0014692,C00786,2026-02-10,186.4,Mobile App,Groceries,MyMart
T0007609,C00410,2026-04-17,111.66,Debit Card,Groceries,TescoLite
T0008538,C00459,2026-07-15,177.44,Mobile App,Utilities,Air Selangor
T0002032,C00112,2025-10-27,236.02,QR Pay,Entertainment,Spotify MY
T0014537,C00778,2026-03-27,4099.22,QR Pay,Travel,AirAsia
T0012712,C00685,2026-07-15,622.48,Internet Banking,Retail Shopping,MR DIY
T0007849,C00422,2026-07-15,555.53,ATM,Retail Shopping,MR DIY
T0014359,C00769,2026-07-15,1357.31,Mobile App,Cash Withdrawal,ATM Withdrawal
T0013672,C00735,2026-06-12,614.81,Debit Card,Retail Shopping,Harvey Norman
T0002323,C00125,2025-10-14,38.66,Internet Banking,Groceries,TescoLite
T0013485,C00726,2026-03-29,642.79,Mobile App,Retail Shopping,MR DIY
T0008895,C00477,2025-09-01,121.0,Internet Banking,Telco,Digi
T0005103,C00278,2025-11-23,67.53,QR Pay,Telco,Digi
T0004272,C00229,2026-04-18,1833.72,Debit Card,Cash Withdrawal,ATM Withdrawal
T0014458,C00774,2025-09-21,137.55,Mobile App,Telco,Celcom
T0012430,C00670,2026-07-15,631.54,Mobile App,Cash Withdrawal,ATM Withdrawal
T0013617,C00732,2026-04-02,60.58,Mobile App,Dining,KopiTiam Central
T0008404,C00451,2026-07-15,7599.47,Debit Card,Transfer,IBG Transfer
T0011025,C00594,2026-03-03,430.66,Mobile App,Cash Withdrawal,ATM Withdrawal
T0004654,C00251,2026-07-15,1186.09,Internet Banking,Retail Shopping,Harvey Norman
T0011061,C00596,2026-07-15,969.19,ATM,Transfer,Instant Transfer
T0002167,C00117,2025-10-03,105.72,Debit Card,Fuel,Caltex Go
T0001405,C00079,2025-10-13,7900.76,ATM,Transfer,Instant Transfer
T0009839,C00527,2026-07-15,1474.86,Mobile App,Cash Withdrawal,ATM Withdrawal
T0014310,C00767,2026-07-15,220.82,Internet Banking,Telco,Digi
T0013114,C00705,2026-04-15,457.3,Branch,Cash Withdrawal,ATM Withdrawal
T0005784,C00312,2025-08-12,92.36,ATM,Utilities,Air Selangor
T0007065,C00378,2025-07-30,129.28,Debit Card,Dining,Sushi Express
T0007855,C00422,2026-07-15,1631.56,Branch,Cash Withdrawal,ATM Withdrawal
T0003417,C00183,2025-04-27,737.12,Internet Banking,Travel,KTM Berhad
T0010833,C00585,2026-07-15,576.61,Mobile App,Healthcare,BP Healthcare
T0014928,C00797,2025-07-11,1132.02,Internet Banking,Transfer,Instant Transfer
T0003619,C00193,2026-07-15,74.78,Debit Card,Entertainment,TGV Movies
T0002397,C00129,2026-07-15,199.07,Mobile App,Entertainment,GSC Cinemas
T0013806,C00742,2025-12-29,2038.26,Debit Card,Travel,Grab Rides
